"time","FLOW","TEMP","SALT","TRC_tr1","TRC_age","NCS_ss1","NCS_ss2","OXY_oxy","CAR_dic","CAR_pH","CAR_ch4","CAR_ch4_bub","SIL_rsi","NIT_amm","NIT_nit","PHS_frp","PHS_frp_ads","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","OGM_docr","OGM_donr","OGM_dopr","OGM_cpom","PHY_cyano","PHY_cyano_IN","PHY_cyano_IP","PHY_green","PHY_green_IN","PHY_green_IP","PHY_diatom","PHY_diatom_IN","PHY_diatom_IP","BIV_filtfrac"
2015-12-12,0.0732,9.6766,0,1,0,1,1,334.5277,75.8644,6.7,0.0101,0,120.9013,0.1663,0.1174,0.082,0.0164,12.8425,18.6216,0.9457,1.8913,0.0099,0.2316,173.3734,8.5109,0.0893,18.6216,0,0,0,0,0,0,0,0,0,0
2015-12-13,0.0709,10.2045,0,1,0,1,1,330.3758,75.8772,6.7,0.0099,0,120.9013,0.1663,0.1183,0.0819,0.0164,12.8464,18.6273,0.9454,1.8908,0.01,0.2325,173.4269,8.5085,0.0897,18.6273,0,0,0,0,0,0,0,0,0,0
2015-12-14,0.0704,10.9726,0,1,0,1,1,324.4944,75.8901,6.7,0.0098,0,120.9013,0.1663,0.1192,0.0818,0.0164,12.8504,18.6331,0.9451,1.8903,0.01,0.2334,173.4804,8.5061,0.09,18.6331,0,0,0,0,0,0,0,0,0,0
2015-12-15,0.0675,10.2226,0,1,0,1,1,330.2348,75.9029,6.7,0.0097,0,120.9013,0.1663,0.1201,0.0818,0.0164,12.8544,18.6388,0.9449,1.8897,0.01,0.2343,173.534,8.5038,0.0904,18.6388,0,0,0,0,0,0,0,0,0,0
2015-12-16,0.0644,9.206,0,1,0,1,1,338.3071,75.9157,6.7,0.0096,0,120.9013,0.1663,0.121,0.0817,0.0163,12.8583,18.6446,0.9446,1.8892,0.0101,0.2352,173.5875,8.5014,0.0907,18.6446,0,0,0,0,0,0,0,0,0,0
2015-12-17,0.0708,9.5986,0,1,0,1,1,335.1494,75.9286,6.7,0.0094,0,120.9013,0.1663,0.1219,0.0816,0.0163,12.8623,18.6503,0.9443,1.8887,0.0101,0.2361,173.641,8.499,0.0911,18.6503,0,0,0,0,0,0,0,0,0,0
2015-12-18,0.0719,8.3484,0,1,0,1,1,345.39,75.9414,6.7,0.0093,0,120.9013,0.1663,0.1228,0.0816,0.0163,12.8663,18.6561,0.9441,1.8881,0.0102,0.237,173.6945,8.4966,0.0914,18.6561,0,0,0,0,0,0,0,0,0,0
2015-12-19,0.068,6.5516,0,1,0,1,1,361.0944,75.9543,6.7,0.0092,0,120.9013,0.1663,0.1237,0.0815,0.0163,12.8702,18.6618,0.9438,1.8876,0.0102,0.2379,173.7481,8.4943,0.0917,18.6618,0,0,0,0,0,0,0,0,0,0
2015-12-20,0.0647,6.5516,0,1,0,1,1,361.0942,75.9671,6.7,0.0091,0,120.9013,0.1663,0.1246,0.0814,0.0163,12.8742,18.6676,0.9435,1.8871,0.0102,0.2387,173.8016,8.4919,0.0921,18.6676,0,0,0,0,0,0,0,0,0,0
2015-12-21,0.0629,7.117,0,1,0,1,1,356.0212,75.98,6.7,0.0089,0,120.9013,0.1663,0.1254,0.0814,0.0163,12.8782,18.6733,0.9433,1.8866,0.0103,0.2396,173.8551,8.4895,0.0924,18.6733,0,0,0,0,0,0,0,0,0,0
2015-12-22,0.0621,8.1758,0,1,0,1,1,346.8464,75.9928,6.7,0.0088,0,120.9013,0.1663,0.1263,0.0813,0.0163,12.8821,18.6791,0.943,1.886,0.0103,0.2405,173.9086,8.4872,0.0928,18.6791,0,0,0,0,0,0,0,0,0,0
2015-12-23,0.0707,9.1157,0,1,0,1,1,339.0405,76.0057,6.7,0.0087,0,120.9013,0.1663,0.1272,0.0812,0.0162,12.8861,18.6848,0.9428,1.8855,0.0103,0.2414,173.9622,8.4848,0.0931,18.6848,0,0,0,0,0,0,0,0,0,0
2015-12-24,0.0855,10.2638,0,1,0,1,1,329.9147,76.0185,6.7,0.0085,0,120.9013,0.1663,0.1281,0.0812,0.0162,12.8901,18.6906,0.9425,1.885,0.0104,0.2423,174.0157,8.4824,0.0935,18.6906,0,0,0,0,0,0,0,0,0,0
2015-12-25,0.0866,10.7379,0,1,0,1,1,326.2718,76.0313,6.7,0.0084,0,120.9013,0.1663,0.129,0.0811,0.0162,12.894,18.6963,0.9422,1.8845,0.0104,0.2432,174.0692,8.48,0.0938,18.6963,0,0,0,0,0,0,0,0,0,0
2015-12-26,0.0826,10.9872,0,1,0,1,1,324.3842,76.0442,6.7,0.0083,0,120.9013,0.1663,0.1299,0.081,0.0162,12.898,18.7021,0.942,1.8839,0.0105,0.2441,174.1228,8.4777,0.0942,18.7021,0,0,0,0,0,0,0,0,0,0
2015-12-27,0.0833,11.4915,0,1,0,1,1,320.6242,76.057,6.7,0.0082,0,120.9013,0.1663,0.1308,0.081,0.0162,12.9019,18.7078,0.9417,1.8834,0.0105,0.245,174.1763,8.4753,0.0945,18.7078,0,0,0,0,0,0,0,0,0,0
2015-12-28,0.0807,10.7348,0,1,0,1,1,326.2954,76.0699,6.7,0.008,0,120.9013,0.1663,0.1317,0.0809,0.0162,12.9059,18.7136,0.9414,1.8829,0.0105,0.2459,174.2298,8.4729,0.0948,18.7136,0,0,0,0,0,0,0,0,0,0
2015-12-29,0.0864,10.0865,0,1,0,1,1,331.2963,76.0827,6.7,0.0079,0,120.9013,0.1663,0.1326,0.0808,0.0162,12.9099,18.7193,0.9412,1.8823,0.0106,0.2468,174.2833,8.4705,0.0952,18.7193,0,0,0,0,0,0,0,0,0,0
2015-12-30,0.0849,10.3865,0,1,0,1,1,328.9654,76.0956,6.7,0.0078,0,120.9013,0.1663,0.1335,0.0807,0.0161,12.9138,18.7251,0.9409,1.8818,0.0106,0.2477,174.3369,8.4682,0.0955,18.7251,0,0,0,0,0,0,0,0,0,0
2015-12-31,0.0839,10.0746,0,1,0,1,1,331.3892,76.1084,6.7,0.0077,0,120.9013,0.1663,0.1344,0.0807,0.0161,12.9178,18.7308,0.9406,1.8813,0.0107,0.2486,174.3904,8.4658,0.0959,18.7308,0,0,0,0,0,0,0,0,0,0
2016-01-01,0.0836,8.3736,0,1,0,1,1,345.1775,76.1212,6.7,0.0075,0,120.9013,0.1663,0.1353,0.0806,0.0161,12.9218,18.7366,0.9404,1.8808,0.0107,0.2494,174.4439,8.4634,0.0962,18.7366,0,0,0,0,0,0,0,0,0,0
2016-01-02,0.0845,7.035,0,1,0,1,1,356.7491,76.1341,6.7,0.0074,0,120.9013,0.1663,0.1362,0.0805,0.0161,12.9257,18.7423,0.9401,1.8802,0.0107,0.2503,174.4974,8.4611,0.0966,18.7423,0,0,0,0,0,0,0,0,0,0
2016-01-03,0.0822,6.687,0,1,0,1,1,359.8676,76.1469,6.7,0.0073,0,120.9013,0.1663,0.1371,0.0805,0.0161,12.9297,18.7481,0.9399,1.8797,0.0108,0.2512,174.551,8.4587,0.0969,18.7481,0,0,0,0,0,0,0,0,0,0
2016-01-04,0.0805,5.7957,0,1,0,1,1,368.0738,76.1598,6.7,0.0071,0,120.9013,0.1663,0.138,0.0804,0.0161,12.9337,18.7538,0.9396,1.8792,0.0108,0.2521,174.6045,8.4563,0.0972,18.7538,0,0,0,0,0,0,0,0,0,0
2016-01-05,0.0774,4.6361,0,1,0,1,1,379.2397,76.1726,6.7,0.007,0,120.9013,0.1663,0.1389,0.0803,0.0161,12.9376,18.7596,0.9393,1.8787,0.0108,0.253,174.658,8.4539,0.0976,18.7596,0,0,0,0,0,0,0,0,0,0
2016-01-06,0.0746,4.2975,0,1,0,1,1,382.6096,76.1855,6.7,0.0069,0,120.9013,0.1663,0.1398,0.0803,0.0161,12.9416,18.7653,0.9391,1.8781,0.0109,0.2539,174.7115,8.4516,0.0979,18.7653,0,0,0,0,0,0,0,0,0,0
2016-01-07,0.0708,4.6344,0,1,0,1,1,379.2564,76.1983,6.7,0.0068,0,120.9013,0.1663,0.1407,0.0802,0.016,12.9456,18.7711,0.9388,1.8776,0.0109,0.2548,174.7651,8.4492,0.0983,18.7711,0,0,0,0,0,0,0,0,0,0
2016-01-08,0.0679,5.1643,0,1,0,1,1,374.0831,76.2112,6.7,0.0066,0,120.9013,0.1663,0.1416,0.0801,0.016,12.9495,18.7768,0.9385,1.8771,0.011,0.2557,174.8186,8.4468,0.0986,18.7768,0,0,0,0,0,0,0,0,0,0
2016-01-09,0.0689,5.8163,0,1,0,1,1,367.8798,76.224,6.7,0.0065,0,120.9013,0.1663,0.1425,0.0801,0.016,12.9535,18.7826,0.9383,1.8765,0.011,0.2566,174.8721,8.4444,0.099,18.7826,0,0,0,0,0,0,0,0,0,0
2016-01-10,0.0808,5.957,0,1,0,1,1,366.5644,76.2368,6.7,0.0064,0,120.9013,0.1663,0.1434,0.08,0.016,12.9575,18.7883,0.938,1.876,0.011,0.2575,174.9257,8.4421,0.0993,18.7883,0,0,0,0,0,0,0,0,0,0
2016-01-11,0.0792,3.9483,0,1,0,1,1,386.1384,76.2497,6.7,0.0062,0,120.9013,0.1663,0.1443,0.0799,0.016,12.9614,18.7941,0.9377,1.8755,0.0111,0.2584,174.9792,8.4397,0.0996,18.7941,0,0,0,0,0,0,0,0,0,0
2016-01-12,0.0756,3.9427,0,1,0,1,1,386.1952,76.2625,6.7,0.0064,0,120.9013,0.1663,0.1452,0.0799,0.016,12.9654,18.7998,0.9375,1.875,0.0111,0.2592,175.0327,8.4373,0.1,18.7998,0,0,0,0,0,0,0,0,0,0
2016-01-13,0.0728,2.9802,0,1,0,1,1,396.2142,76.2754,6.7,0.0065,0,120.9013,0.1663,0.1461,0.0798,0.016,12.9694,18.8056,0.9372,1.8744,0.0111,0.2601,175.0862,8.435,0.1003,18.8056,0,0,0,0,0,0,0,0,0,0
2016-01-14,0.0598,3.8927,0,1,0,1,1,386.7051,76.2882,6.7,0.0066,0,120.9013,0.1663,0.147,0.0797,0.0159,12.9733,18.8113,0.937,1.8739,0.0112,0.261,175.1398,8.4326,0.1007,18.8113,0,0,0,0,0,0,0,0,0,0
2016-01-15,0.0642,4.0655,0,1,0,1,1,384.9476,76.3011,6.7,0.0067,0,120.9013,0.1663,0.1478,0.0797,0.0159,12.9773,18.8171,0.9367,1.8734,0.0112,0.2619,175.1933,8.4302,0.101,18.8171,0,0,0,0,0,0,0,0,0,0
2016-01-16,0.0738,4.5516,0,1,0,1,1,380.0763,76.3139,6.7,0.0068,0,120.9013,0.1663,0.1487,0.0796,0.0159,12.9812,18.8228,0.9364,1.8729,0.0113,0.2628,175.2468,8.4278,0.1014,18.8228,0,0,0,0,0,0,0,0,0,0
2016-01-17,0.073,3.8679,0,1,0,1,1,386.9584,76.3267,6.7,0.0069,0,120.9013,0.1663,0.1496,0.0795,0.0159,12.9852,18.8286,0.9362,1.8723,0.0113,0.2637,175.3003,8.4255,0.1017,18.8286,0,0,0,0,0,0,0,0,0,0
2016-01-18,0.0777,2.073,0,1,0,1,1,406.0634,76.3396,6.7,0.007,0,120.9013,0.1663,0.1505,0.0794,0.0159,12.9892,18.8343,0.9359,1.8718,0.0113,0.2646,175.3539,8.4231,0.1021,18.8343,0,0,0,0,0,0,0,0,0,0
2016-01-19,0.0757,1.1663,0,1,0,1,1,416.3224,76.3524,6.7,0.0071,0,120.9013,0.1663,0.1514,0.0794,0.0159,12.9931,18.8401,0.9356,1.8713,0.0114,0.2655,175.4074,8.4207,0.1024,18.8401,0,0,0,0,0,0,0,0,0,0
2016-01-20,0.0552,1.5001,0,1,0,1,1,412.4957,76.3653,6.7,0.0072,0,120.9013,0.1663,0.1523,0.0793,0.0159,12.9971,18.8458,0.9354,1.8707,0.0114,0.2664,175.4609,8.4183,0.1027,18.8458,0,0,0,0,0,0,0,0,0,0
2016-01-21,0.0541,1.8704,0,1,0,1,1,408.3189,76.3781,6.7,0.0073,0,120.9013,0.1663,0.1532,0.0792,0.0158,13.0011,18.8516,0.9351,1.8702,0.0115,0.2673,175.5145,8.416,0.1031,18.8516,0,0,0,0,0,0,0,0,0,0
2016-01-22,0.0637,0.5026,0,1,0,1,1,424.1055,76.391,6.7,0.0074,0,120.9013,0.1663,0.1541,0.0792,0.0158,13.005,18.8573,0.9348,1.8697,0.0115,0.2682,175.568,8.4136,0.1034,18.8573,0,0,0,0,0,0,0,0,0,0
2016-01-23,0.0897,1.1675,0,1,0,1,1,416.308,76.4038,6.7,0.0076,0,120.9013,0.1663,0.155,0.0791,0.0158,13.009,18.8631,0.9346,1.8692,0.0115,0.269,175.6215,8.4112,0.1038,18.8631,0,0,0,0,0,0,0,0,0,0
2016-01-24,0.0815,1.768,0,1,0,1,1,409.4668,76.4167,6.7,0.0077,0,120.9013,0.1663,0.1559,0.079,0.0158,13.013,18.8688,0.9343,1.8686,0.0116,0.2699,175.675,8.4089,0.1041,18.8688,0,0,0,0,0,0,0,0,0,0
2016-01-25,0.0707,2.4299,0,1,0,1,1,402.1405,76.4295,6.7,0.0078,0,120.9013,0.1663,0.1568,0.079,0.0158,13.0169,18.8745,0.9341,1.8681,0.0116,0.2708,175.7286,8.4065,0.1045,18.8745,0,0,0,0,0,0,0,0,0,0
2016-01-26,0.0606,2.8754,0,1,0,1,1,397.3314,76.4423,6.7,0.0079,0,120.9013,0.1663,0.1577,0.0789,0.0158,13.0209,18.8803,0.9338,1.8676,0.0116,0.2717,175.7821,8.4041,0.1048,18.8803,0,0,0,0,0,0,0,0,0,0
2016-01-27,0.0672,2.9135,0,1,0,1,1,396.9243,76.4552,6.7,0.008,0,120.9013,0.1663,0.1586,0.0788,0.0158,13.0249,18.886,0.9335,1.8671,0.0117,0.2726,175.8356,8.4017,0.1051,18.886,0,0,0,0,0,0,0,0,0,0
2016-01-28,0.0668,2.6972,0,1,0,1,1,399.2437,76.468,6.7,0.0081,0,120.9013,0.1663,0.1595,0.0788,0.0158,13.0288,18.8918,0.9333,1.8665,0.0117,0.2735,175.8891,8.3994,0.1055,18.8918,0,0,0,0,0,0,0,0,0,0
2016-01-29,0.062,2.7344,0,1,0,1,1,398.8434,76.4809,6.7,0.0082,0,120.9013,0.1663,0.1604,0.0787,0.0157,13.0328,18.8975,0.933,1.866,0.0118,0.2744,175.9427,8.397,0.1058,18.8975,0,0,0,0,0,0,0,0,0,0
2016-01-30,0.0553,2.9615,0,1,0,1,1,396.4137,76.4937,6.7,0.0083,0,120.9013,0.1663,0.1613,0.0786,0.0157,13.0368,18.9033,0.9327,1.8655,0.0118,0.2753,175.9962,8.3946,0.1062,18.9033,0,0,0,0,0,0,0,0,0,0
2016-01-31,0.0601,3.6562,0,1,0,1,1,389.1321,76.5066,6.7,0.0084,0,120.9013,0.1663,0.1622,0.0786,0.0157,13.0407,18.909,0.9325,1.8649,0.0118,0.2762,176.0497,8.3922,0.1065,18.909,0,0,0,0,0,0,0,0,0,0
2016-02-01,0.0659,4.1428,0,1,0,1,1,384.1659,76.5194,6.7,0.0085,0,120.9013,0.1663,0.1631,0.0785,0.0157,13.0447,18.9148,0.9322,1.8644,0.0119,0.2771,176.1032,8.3899,0.1069,18.9148,0,0,0,0,0,0,0,0,0,0
2016-02-02,0.0864,4.2595,0,1,0,1,1,382.991,76.5322,6.7,0.0086,0,120.9013,0.1663,0.164,0.0784,0.0157,13.0486,18.9205,0.9319,1.8639,0.0119,0.278,176.1568,8.3875,0.1072,18.9205,0,0,0,0,0,0,0,0,0,0
2016-02-03,0.1105,4.8326,0,1,0,1,1,377.3071,76.5451,6.7,0.0087,0,120.9013,0.1663,0.1649,0.0784,0.0157,13.0526,18.9263,0.9317,1.8634,0.012,0.2788,176.2103,8.3851,0.1076,18.9263,0,0,0,0,0,0,0,0,0,0
2016-02-04,0.112,4.7739,0,1,0,1,1,377.8832,76.5579,6.7,0.0089,0,120.9013,0.1663,0.1658,0.0783,0.0157,13.0566,18.932,0.9314,1.8628,0.012,0.2797,176.2638,8.3828,0.1079,18.932,0,0,0,0,0,0,0,0,0,0
2016-02-05,0.1038,3.6344,0,1,0,1,1,389.3579,76.5708,6.7,0.009,0,120.9013,0.1663,0.1667,0.0782,0.0156,13.0605,18.9378,0.9312,1.8623,0.012,0.2806,176.3174,8.3804,0.1082,18.9378,0,0,0,0,0,0,0,0,0,0
2016-02-06,0.0966,3.5177,0,1,0,1,1,390.566,76.5836,6.7,0.0089,0,120.9013,0.1663,0.1676,0.0782,0.0156,13.0645,18.9435,0.9309,1.8618,0.0121,0.2815,176.3709,8.378,0.1086,18.9435,0,0,0,0,0,0,0,0,0,0
2016-02-07,0.0952,3.669,0,1,0,1,1,389.001,76.5965,6.7,0.0089,0,120.9013,0.1663,0.1685,0.0781,0.0156,13.0685,18.9493,0.9306,1.8613,0.0121,0.2824,176.4244,8.3756,0.1089,18.9493,0,0,0,0,0,0,0,0,0,0
2016-02-08,0.0947,3.7322,0,1,0,1,1,388.3499,76.6093,6.7,0.0089,0,120.9013,0.1663,0.1694,0.078,0.0156,13.0724,18.955,0.9304,1.8607,0.0121,0.2833,176.4779,8.3733,0.1093,18.955,0,0,0,0,0,0,0,0,0,0
2016-02-09,0.0962,3.3526,0,1,0,1,1,392.2864,76.6222,6.7,0.0089,0,120.9013,0.1663,0.1703,0.0779,0.0156,13.0764,18.9608,0.9301,1.8602,0.0122,0.2842,176.5315,8.3709,0.1096,18.9608,0,0,0,0,0,0,0,0,0,0
2016-02-10,0.0975,2.6154,0,1,0,1,1,400.1262,76.635,6.7,0.0089,0,120.9013,0.1663,0.1711,0.0779,0.0156,13.0804,18.9665,0.9298,1.8597,0.0122,0.2851,176.585,8.3685,0.11,18.9665,0,0,0,0,0,0,0,0,0,0
2016-02-11,0.0966,2.1606,0,1,0,1,1,405.0945,76.6478,6.7,0.0088,0,120.9013,0.1663,0.172,0.0778,0.0156,13.0843,18.9723,0.9296,1.8591,0.0123,0.286,176.6385,8.3661,0.1103,18.9723,0,0,0,0,0,0,0,0,0,0
2016-02-12,0.0919,2.3648,0,1,0,1,1,402.8514,76.6607,6.7,0.0088,0,120.9013,0.1663,0.1729,0.0777,0.0155,13.0883,18.978,0.9293,1.8586,0.0123,0.2869,176.692,8.3638,0.1106,18.978,0,0,0,0,0,0,0,0,0,0
2016-02-13,0.0976,1.6834,0,1,0,1,1,410.4191,76.6735,6.7,0.0088,0,120.9013,0.1663,0.1738,0.0777,0.0155,13.0923,18.9838,0.929,1.8581,0.0123,0.2878,176.7456,8.3614,0.111,18.9838,0,0,0,0,0,0,0,0,0,0
2016-02-14,0.094,1.4493,0,1,0,1,1,413.0746,76.6864,6.7,0.0088,0,120.9013,0.1663,0.1747,0.0776,0.0155,13.0962,18.9895,0.9288,1.8576,0.0124,0.2886,176.7991,8.359,0.1113,18.9895,0,0,0,0,0,0,0,0,0,0
2016-02-15,0.0917,1.2681,0,1,0,1,1,415.1485,76.6992,6.7,0.0088,0,120.9013,0.1663,0.1756,0.0775,0.0155,13.1002,18.9953,0.9285,1.857,0.0124,0.2895,176.8526,8.3567,0.1117,18.9953,0,0,0,0,0,0,0,0,0,0
2016-02-16,0.1196,2.8755,0,1,0,1,1,397.3303,76.7121,6.7,0.0087,0,120.9013,0.1663,0.1765,0.0775,0.0155,13.1042,19.001,0.9283,1.8565,0.0124,0.2904,176.9061,8.3543,0.112,19.001,0,0,0,0,0,0,0,0,0,0
2016-02-17,0.1061,3.4857,0,1,0,1,1,390.8982,76.7249,6.7,0.0087,0,120.9013,0.1663,0.1774,0.0774,0.0155,13.1081,19.0068,0.928,1.856,0.0125,0.2913,176.9597,8.3519,0.1124,19.0068,0,0,0,0,0,0,0,0,0,0
2016-02-18,0.1003,3.4393,0,1,0,1,1,391.3817,76.7377,6.7,0.0087,0,120.9013,0.1663,0.1783,0.0773,0.0155,13.1121,19.0125,0.9277,1.8555,0.0125,0.2922,177.0132,8.3495,0.1127,19.0125,0,0,0,0,0,0,0,0,0,0
2016-02-19,0.0954,3.5562,0,1,0,1,1,390.1662,76.7506,6.7,0.0087,0,120.9013,0.1663,0.1792,0.0773,0.0155,13.1161,19.0183,0.9275,1.8549,0.0126,0.2931,177.0667,8.3472,0.1131,19.0183,0,0,0,0,0,0,0,0,0,0
2016-02-20,0.0984,4.4505,0,1,0,1,1,381.0803,76.7634,6.7,0.0087,0,120.9013,0.1663,0.1801,0.0772,0.0154,13.12,19.024,0.9272,1.8544,0.0126,0.294,177.1203,8.3448,0.1134,19.024,0,0,0,0,0,0,0,0,0,0
2016-02-21,0.1044,4.9411,0,1,0,1,1,376.2468,76.7763,6.7,0.0086,0,120.9013,0.1663,0.181,0.0771,0.0154,13.124,19.0298,0.9269,1.8539,0.0126,0.2949,177.1738,8.3424,0.1137,19.0298,0,0,0,0,0,0,0,0,0,0
2016-02-22,0.104,5.1144,0,1,0,1,1,374.5651,76.7891,6.7,0.0086,0,120.9013,0.1663,0.1819,0.0771,0.0154,13.1279,19.0355,0.9267,1.8533,0.0127,0.2958,177.2273,8.34,0.1141,19.0355,0,0,0,0,0,0,0,0,0,0
2016-02-23,0.1061,4.9834,0,1,0,1,1,375.835,76.802,6.7,0.0086,0,120.9013,0.1663,0.1828,0.077,0.0154,13.1319,19.0413,0.9264,1.8528,0.0127,0.2967,177.2808,8.3377,0.1144,19.0413,0,0,0,0,0,0,0,0,0,0
2016-02-24,0.1107,5.4616,0,1,0,1,1,371.2329,76.8148,6.7,0.0086,0,120.9013,0.1663,0.1837,0.0769,0.0154,13.1359,19.047,0.9261,1.8523,0.0128,0.2976,177.3344,8.3353,0.1148,19.047,0,0,0,0,0,0,0,0,0,0
2016-02-25,0.1142,4.7351,0,1,0,1,1,378.2639,76.8277,6.7,0.0086,0,120.9013,0.1663,0.1846,0.0769,0.0154,13.1398,19.0528,0.9259,1.8518,0.0128,0.2984,177.3879,8.3329,0.1151,19.0528,0,0,0,0,0,0,0,0,0,0
2016-02-26,0.1064,4.1118,0,1,0,1,1,384.4795,76.8405,6.7,0.0085,0,120.9013,0.1663,0.1855,0.0768,0.0154,13.1438,19.0585,0.9256,1.8512,0.0128,0.2993,177.4414,8.3306,0.1155,19.0585,0,0,0,0,0,0,0,0,0,0
2016-02-27,0.1,4.3069,0,1,0,1,1,382.5155,76.8533,6.7,0.0085,0,120.9013,0.1663,0.1864,0.0767,0.0153,13.1478,19.0643,0.9254,1.8507,0.0129,0.3002,177.4949,8.3282,0.1158,19.0643,0,0,0,0,0,0,0,0,0,0
2016-02-28,0.0976,5.0944,0,1,0,1,1,374.7586,76.8662,6.7,0.0085,0,120.9013,0.1663,0.1873,0.0766,0.0153,13.1517,19.07,0.9251,1.8502,0.0129,0.3011,177.5485,8.3258,0.1161,19.07,0,0,0,0,0,0,0,0,0,0
2016-02-29,0.0989,5.8438,0,1,0,1,1,367.623,76.879,6.7,0.0085,0,120.9013,0.1663,0.1882,0.0766,0.0153,13.1557,19.0758,0.9248,1.8497,0.0129,0.302,177.602,8.3234,0.1165,19.0758,0,0,0,0,0,0,0,0,0,0
2016-03-01,0.0941,6.2835,0,1,0,1,1,363.5429,76.8919,6.7,0.0084,0,120.9013,0.1663,0.1891,0.0765,0.0153,13.1597,19.0815,0.9246,1.8491,0.013,0.3029,177.6555,8.3211,0.1168,19.0815,0,0,0,0,0,0,0,0,0,0
2016-03-02,0.101,5.6229,0,1,0,1,1,369.7014,76.9047,6.7,0.0084,0,120.9013,0.1663,0.19,0.0764,0.0153,13.1636,19.0873,0.9243,1.8486,0.013,0.3038,177.7091,8.3187,0.1172,19.0873,0,0,0,0,0,0,0,0,0,0
2016-03-03,0.0961,4.8774,0,1,0,1,1,376.8689,76.9176,6.7,0.0084,0,120.9013,0.1663,0.1909,0.0764,0.0153,13.1676,19.093,0.924,1.8481,0.0131,0.3047,177.7626,8.3163,0.1175,19.093,0,0,0,0,0,0,0,0,0,0
2016-03-04,0.0971,5.4841,0,1,0,1,1,371.0187,76.9304,6.7,0.0084,0,120.9013,0.1663,0.1918,0.0763,0.0153,13.1716,19.0988,0.9238,1.8475,0.0131,0.3056,177.8161,8.3139,0.1179,19.0988,0,0,0,0,0,0,0,0,0,0
2016-03-05,0.095,5.7091,0,1,0,1,1,368.8882,76.9432,6.7,0.0084,0,120.9013,0.1663,0.1927,0.0762,0.0152,13.1755,19.1045,0.9235,1.847,0.0131,0.3065,177.8696,8.3116,0.1182,19.1045,0,0,0,0,0,0,0,0,0,0
2016-03-06,0.0953,6.35,0,1,0,1,1,362.9331,76.9561,6.7,0.0083,0,120.9013,0.1663,0.1935,0.0762,0.0152,13.1795,19.1103,0.9232,1.8465,0.0132,0.3074,177.9232,8.3092,0.1186,19.1103,0,0,0,0,0,0,0,0,0,0
2016-03-07,0.0934,6.8684,0,1,0,1,1,358.236,76.9689,6.7,0.0083,0,120.9013,0.1663,0.1944,0.0761,0.0152,13.1835,19.116,0.923,1.846,0.0132,0.3082,177.9767,8.3068,0.1189,19.116,0,0,0,0,0,0,0,0,0,0
2016-03-08,0.0929,8.2564,0,1,0,1,1,346.1651,76.9818,6.7,0.0083,0,120.9013,0.1663,0.1953,0.076,0.0152,13.1874,19.1218,0.9227,1.8454,0.0132,0.3091,178.0302,8.3045,0.1192,19.1218,0,0,0,0,0,0,0,0,0,0
2016-03-09,0.0928,9.1978,0,1,0,1,1,338.3735,76.9946,6.7,0.0083,0,120.9013,0.1663,0.1962,0.076,0.0152,13.1914,19.1275,0.9225,1.8449,0.0133,0.31,178.0837,8.3021,0.1196,19.1275,0,0,0,0,0,0,0,0,0,0
2016-03-10,0.0912,10.5923,0,1,0,1,1,327.3829,77.0075,6.7,0.0083,0,120.9013,0.1663,0.1971,0.0759,0.0152,13.1954,19.1333,0.9222,1.8444,0.0133,0.3109,178.1373,8.2997,0.1199,19.1333,0,0,0,0,0,0,0,0,0,0
2016-03-11,0.0927,11.6582,0,1,0,1,1,319.3981,77.0203,6.7,0.0082,0,120.9013,0.1663,0.198,0.0758,0.0152,13.1993,19.139,0.9219,1.8439,0.0134,0.3118,178.1908,8.2973,0.1203,19.139,0,0,0,0,0,0,0,0,0,0
2016-03-12,0.0896,12.3223,0,1,0,1,1,314.5959,77.0332,6.7,0.0082,0,120.9013,0.1663,0.1989,0.0758,0.0152,13.2033,19.1448,0.9217,1.8433,0.0134,0.3127,178.2443,8.295,0.1206,19.1448,0,0,0,0,0,0,0,0,0,0
2016-03-13,0.0891,12.7292,0,1,0,1,1,311.716,77.046,6.7,0.0082,0,120.9013,0.1663,0.1998,0.0757,0.0151,13.2072,19.1505,0.9214,1.8428,0.0134,0.3136,178.2978,8.2926,0.121,19.1505,0,0,0,0,0,0,0,0,0,0
2016-03-14,0.0955,12.5188,0,1,0,1,1,313.1997,77.0588,6.7,0.0082,0,120.9013,0.1663,0.2007,0.0756,0.0151,13.2112,19.1563,0.9211,1.8423,0.0135,0.3145,178.3514,8.2902,0.1213,19.1563,0,0,0,0,0,0,0,0,0,0
2016-03-15,0.1042,12.8003,0,1,0,1,1,311.2178,77.0717,6.7,0.0082,0,120.9013,0.1663,0.2016,0.0756,0.0151,13.2152,19.162,0.9209,1.8417,0.0135,0.3154,178.4049,8.2878,0.1216,19.162,0,0,0,0,0,0,0,0,0,0
2016-03-16,0.0994,13.201,0,1,0,1,1,308.4352,77.0845,6.7,0.0081,0,120.9013,0.1663,0.2025,0.0755,0.0151,13.2191,19.1678,0.9206,1.8412,0.0136,0.3163,178.4584,8.2855,0.122,19.1678,0,0,0,0,0,0,0,0,0,0
2016-03-17,0.0971,12.6089,0,1,0,1,1,312.563,77.0974,6.7,0.0081,0,120.9013,0.1663,0.2034,0.0754,0.0151,13.2231,19.1735,0.9203,1.8407,0.0136,0.3172,178.512,8.2831,0.1223,19.1735,0,0,0,0,0,0,0,0,0,0
